Received packet: <01/01/2000,00:24:14.72,-0.71229,-0.69300,-0.00784,1354,-1168,-7894,15,17,-7,-83,336,-36,0,0,0,0,0,24.6875,1025.34,98270.84,257.40,9.495,559>
Received packet: <01/01/2000,00:24:15.78,0.02045,-0.01312,0.01996,326,-15,-11671,-5624,-11355,23610,-6080,1296,-1210,0,0,0,0,0,24.6953,1025.52,98268.22,257.62,9.494,569>
Received packet: <01/01/2000,00:24:16.83,-0.71228,-0.69306,-0.00776,1326,-1218,-7904,12,15,-9,-77,345,-14,0,0,0,0,0,24.6641,1025.36,98273.45,257.17,9.496,579>
Received packet: <01/01/2000,00:24:17.35,-0.71221,-0.69310,-0.00749,1336,-1208,-7866,16,16,-4,-71,336,-29,0,0,0,0,0,24.6797,1025.35,98268.22,257.62,9.496,584>
Received packet: <01/01/2000,00:24:17.88,-0.71223,-0.69309,-0.00742,1324,-1204,-7908,12,13,-5,-87,345,-23,0,0,0,0,0,24.6875,1025.33,98270.84,257.40,9.495,589>
Received packet: <01/01/2000,00:24:18.41,-0.71228,-0.69306,-0.00740,1376,-1220,-7886,11,13,-5,-84,330,-11,0,0,0,0,0,24.6719,1025.38,98268.22,257.62,9.495,594>
Received packet: <01/01/2000,00:24:18.93,-0.71243,-0.69291,-0.00747,1310,-1244,-7860,12,16,-7,-75,347,-21,0,0,0,0,0,24.6875,1025.39,98262.97,258.07,9.496,599>
Received packet: <01/01/2000,00:24:19.98,-0.71264,-0.69270,-0.00717,1312,-1236,-7834,10,14,-12,-76,344,-32,0,0,0,0,0,24.6875,1025.37,98268.22,257.62,9.496,609>
Received packet: <01/01/2000,00:24:21.04,-0.71242,-0.69292,-0.00695,1324,-1206,-7852,12,12,-7,-85,336,-10,0,0,0,0,0,24.6797,1025.48,98270.84,257.40,9.495,619>
Received packet: <01/01/2000,00:24:21.58,-0.71239,-0.69296,-0.00701,1278,-1202,-7954,8,15,-6,-77,352,-21,0,0,0,0,0,24.6875,1025.38,98262.97,258.07,9.493,624>
Received packet: <01/01/2000,00:24:22.11,-0.71236,-0.69300,-0.00702,1316,-1230,-7940,9,17,-6,-84,345,-19,0,0,0,0,0,24.7031,1025.38,98270.84,257.40,9.494,629>
Received packet: <01/01/2000,00:24:22.63,-0.71228,-0.69306,-0.00686,1306,-1210,-7904,9,14,-6,-73,349,-27,0,0,0,0,0,24.6875,1025.41,98265.59,257.84,9.494,634>
Received packet: <01/01/2000,00:24:23.15,-0.71229,-0.69305,-0.00681,1326,-1234,-7918,6,13,-5,-79,340,-23,0,0,0,0,0,24.6797,1025.37,98273.45,257.17,9.498,639>
Received packet: <01/01/2000,00:24:23.68,-0.71234,-0.69296,-0.00693,1364,-1266,-8008,16,22,-7,-81,326,-15,0,0,0,0,0,24.6875,1025.32,98268.22,257.62,9.494,644>
Received packet: <01/01/2000,00:24:24.73,-0.71246,-0.69290,-0.00712,1326,-1200,-7886,13,15,-4,-93,331,-5,0,0,0,0,0,24.6875,1025.50,98270.84,257.40,9.495,654>
Received packet: <01/01/2000,00:24:25.80,-0.71237,-0.69294,-0.00729,1362,-1196,-7914,9,17,-7,-85,346,-10,0,0,0,0,0,24.6875,1025.49,98265.59,257.84,9.492,664>
Received packet: <01/01/2000,00:24:26.84,-0.71252,-0.69277,-0.00737,1374,-1204,-7902,9,15,-10,-85,339,-13,0,0,0,0,0,24.7031,1025.45,98268.22,257.62,9.494,674>
Received packet: <01/01/2000,00:24:27.38,-0.71256,-0.69273,-0.00735,1352,-1200,-7906,11,15,-5,-96,330,-11,0,0,0,0,0,24.6797,1025.42,98262.97,258.07,9.493,679>
Received packet: <01/01/2000,00:24:27.91,-0.71252,-0.69277,-0.00740,1364,-1198,-7914,13,14,-5,-88,331,-1,0,0,0,0,0,24.6875,1025.44,98260.35,258.29,9.493,684>
Received packet: <01/01/2000,00:24:28.43,-0.71249,-0.69283,-0.00730,1338,-1200,-7880,11,13,-8,-72,335,-28,0,0,0,0,0,24.6953,1025.38,98260.35,258.29,9.494,689>
Received packet: <01/01/2000,00:24:28.96,-0.71231,-0.69298,-0.00710,1242,-1256,-8146,7,17,-6,-81,334,-15,0,0,0,0,0,24.7109,1025.26,98265.59,257.84,9.491,694>
Received packet: <01/01/2000,00:24:30.02,-0.71234,-0.69302,-0.00785,1330,-1208,-7924,11,13,-5,-70,342,-28,0,0,0,0,0,24.7031,1025.19,98265.59,257.84,9.492,704>
Received packet: <01/01/2000,00:24:31.08,-0.71232,-0.69303,-0.00777,1302,-1186,-7886,6,14,-5,-73,341,-22,0,0,0,0,0,24.6953,1025.27,98268.22,257.62,9.492,714>
Received packet: <01/01/2000,00:24:31.59,-0.71237,-0.69294,-0.00796,1324,-1214,-7918,11,13,-8,-87,347,-33,0,0,0,0,0,24.6953,1025.43,98268.22,257.62,9.493,719>
Received packet: <01/01/2000,00:24:32.12,-0.71243,-0.69288,-0.00780,1344,-1210,-7914,11,13,-8,-79,327,-11,0,0,0,0,0,24.6953,1025.45,98265.59,257.84,9.493,724>
Received packet: <01/01/2000,00:24:32.64,-0.71238,-0.69291,-0.00777,1324,-1198,-7880,10,13,-7,-88,344,-3,0,0,0,0,0,24.6953,1025.38,98270.84,257.62,9.493,729>
Received packet: <01/01/2000,00:24:33.19,-0.71241,-0.69289,-0.00778,1322,-1194,-7892,12,15,-5,-93,334,-5,0,0,0,0,0,24.6875,1025.42,98268.22,257.62,9.491,734>
Received packet: <01/01/2000,00:24:33.70,-0.71253,-0.69281,-0.00790,1324,-1204,-7900,8,17,-3,-70,347,-28,0,0,0,0,0,24.7031,1025.36,98270.84,257.40,9.493,739>
Received packet: <01/01/2000,00:24:34.75,-0.71230,-0.69301,-0.00786,1328,-1182,-7910,10,12,-9,-90,336,-10,0,0,0,0,0,24.6953,1025.32,98268.22,257.62,9.493,749>
Received packet: <01/01/2000,00:24:35.80,-0.71206,-0.69324,-0.00782,1328,-1172,-7926,11,18,-7,-92,337,-11,0,0,0,0,0,24.6953,1025.33,98273.45,257.17,9.492,759>
Received packet: <01/01/2000,00:24:36.85,-0.71204,-0.69323,-0.00767,1306,-1206,-7896,13,14,-6,-78,346,-27,0,0,0,0,0,24.7031,1025.47,98268.22,257.62,9.494,769>
Received packet: <01/01/2000,00:24:37.39,-0.71196,-0.69333,-0.00779,1336,-1228,-7860,11,13,-8,-82,332,-11,0,0,0,0,0,24.7109,1025.38,98262.97,258.07,9.492,774>
Received packet: <01/01/2000,00:24:37.91,-0.71212,-0.69332,-0.00793,1328,-1206,-7860,12,14,-3,-69,351,-27,0,0,0,0,0,24.7031,1025.33,98270.84,257.40,9.493,779>
Received packet: <01/01/2000,00:24:38.43,-0.71223,-0.69322,-0.00778,1330,-1164,-7862,8,16,-2,-88,334,-13,0,0,0,0,0,24.7031,1025.41,98265.59,257.84,9.494,784>
Received packet: <01/01/2000,00:24:38.95,-0.71236,-0.69307,-0.00770,1314,-1226,-7900,10,16,-10,-82,340,-30,0,0,0,0,0,24.7109,1025.38,98265.59,257.84,9.495,789>
Received packet: <01/01/2000,00:24:39.47,-0.71241,-0.69300,-0.00773,1354,-1194,-7894,8,17,-6,-84,332,-7,0,0,0,0,0,24.7109,1025.38,98265.59,257.62,9.495,794>
Received packet: <01/01/2000,00:24:40.51,-0.71248,-0.69298,-0.00767,1358,-1210,-7888,12,13,-6,-79,335,-19,0,0,0,0,0,24.6875,1025.36,98270.84,257.40,9.498,804>
Received packet: <01/01/2000,00:24:41.55,-0.71215,-0.69327,-0.00741,1300,-1222,-7892,12,16,-11,-90,334,-15,0,0,0,0,0,24.7109,1025.40,98265.59,257.84,9.496,814>
Received packet: <01/01/2000,00:24:42.63,-0.71206,-0.69331,-0.00746,1340,-1210,-7894,10,12,-7,-92,332,-14,0,0,0,0,0,24.7031,1025.44,98262.97,258.07,9.495,824>
Received packet: <01/01/2000,00:24:43.15,-0.71198,-0.69338,-0.00749,1318,-1184,-7892,11,19,-7,-84,337,-9,0,0,0,0,0,24.7188,1025.38,98260.35,258.29,9.496,829>
Received packet: <01/01/2000,00:24:43.68,-0.71192,-0.69343,-0.00764,1314,-1166,-7888,10,14,-7,-93,331,-10,0,0,0,0,0,24.7109,1025.41,98270.84,257.40,9.496,834>
